pour_temp,spin_rpm,carbon_pct,silicon_pct,cooling_sec,flow_rate,mold_type,quality_score,reject
1485.5,890,3.541,1.506,139.0,1.98,Permanent,56.33,1
1471.4,1166,3.099,1.502,137.1,2.17,Sand,55.14,1
1523.5,1009,3.287,2.459,98.6,0.86,Permanent,55.79,1
1414.8,1125,3.139,1.52,48.2,2.2,Permanent,72.6,0
1364.8,800,3.908,2.574,92.7,1.52,Permanent,66.26,0
1467.6,806,3.096,2.652,41.2,1.28,Sand,56.45,1
1478.6,1034,3.796,1.582,114.9,1.72,Permanent,72.16,0
1449.3,1029,2.98,2.306,136.5,2.3,Sand,65.92,0
1379.3,1533,3.692,3.025,47.2,0.99,Sand,35.54,1
1435.8,683,3.819,1.916,73.0,0.93,Die,65.87,0
1399.3,1643,3.021,1.869,54.3,0.56,Permanent,46.77,1
1421.2,1607,3.826,2.154,21.1,0.58,Permanent,58.21,1
1462.6,1192,3.603,2.794,136.4,1.99,Permanent,66.01,0
1481.6,1369,3.723,2.52,92.1,2.11,Sand,59.15,1
1384.1,1585,3.768,2.157,114.4,2.07,Sand,49.46,1
1417.0,901,3.096,2.511,139.1,0.87,Permanent,67.67,0
1391.1,966,3.857,2.569,36.2,0.93,Die,66.12,0
1377.7,761,3.838,1.412,34.5,0.66,Permanent,62.81,1
1488.8,1214,3.676,2.279,91.1,2.38,Permanent,67.88,0
1512.8,809,3.506,1.573,105.7,1.82,Permanent,51.46,1
1410.3,1581,3.92,1.789,60.1,1.2,Permanent,62.5,1
1482.7,1082,3.957,2.848,81.7,2.3,Permanent,78.08,0
1510.4,1570,3.302,2.559,45.6,1.2,Die,38.88,1
1500.8,855,3.539,2.208,95.5,1.31,Permanent,65.01,0
1374.7,1344,3.44,2.131,37.8,0.96,Permanent,59.68,1
1521.7,1298,3.41,1.896,59.9,0.77,Permanent,48.56,1
1411.6,1050,3.893,2.12,21.7,1.13,Permanent,80.45,0
1404.5,1548,3.696,1.667,73.7,2.36,Sand,57.3,1
1351.9,1085,3.469,2.351,46.5,2.43,Permanent,70.27,0
1432.4,848,3.846,2.175,22.0,0.79,Sand,55.92,1
1360.7,1627,4.032,2.841,131.7,2.24,Sand,29.07,1
1387.2,1091,3.389,1.852,52.3,0.54,Sand,75.48,0
1400.2,858,3.062,3.086,136.3,2.55,Die,56.46,1
1493.7,1014,4.004,2.969,118.6,1.63,Sand,54.9,1
1506.3,1264,4.049,2.343,117.1,2.26,Die,46.91,1
1397.5,1162,3.391,2.526,117.6,2.25,Permanent,70.86,0
1503.2,1285,3.678,3.03,35.0,2.36,Die,53.13,1
1502.9,1312,3.009,1.928,114.9,2.03,Permanent,48.83,1
1485.3,773,2.956,1.461,120.0,1.33,Sand,42.72,1
1367.9,965,3.013,1.858,44.9,1.35,Die,55.98,1
1471.2,1399,3.829,1.538,131.3,1.58,Permanent,59.46,1
1519.6,1300,3.451,2.731,51.5,2.32,Permanent,52.66,1
1469.7,738,3.686,1.881,133.5,0.43,Die,51.71,1
1403.0,965,3.566,1.626,35.4,1.99,Sand,68.49,0
1435.1,1581,3.133,3.062,138.2,2.45,Permanent,47.3,1
1462.7,1512,3.877,1.44,138.3,0.71,Die,57.11,1
1437.0,1321,3.157,3.075,58.5,1.78,Sand,81.94,0
1362.8,723,3.119,2.521,101.9,1.3,Sand,53.92,1
1399.3,1257,3.641,2.317,135.9,2.27,Permanent,71.5,0
1492.5,662,3.943,2.491,65.6,1.45,Sand,41.0,1
1503.7,1311,3.939,3.001,120.9,0.99,Sand,47.17,1
1366.1,1381,3.426,1.562,42.2,0.45,Sand,48.95,1
1521.0,1147,3.723,2.522,116.1,0.6,Die,53.84,1
1402.5,654,3.89,2.172,30.5,0.87,Permanent,61.33,1
1465.8,1317,3.16,2.833,54.5,0.83,Permanent,71.86,0
1482.8,1470,3.374,2.15,86.2,1.86,Permanent,60.96,1
1494.3,1236,3.66,2.1,47.4,2.08,Sand,51.81,1
1519.7,1359,3.907,2.983,26.0,2.41,Die,36.79,1
1399.5,740,3.303,2.757,121.5,2.44,Permanent,59.74,1
1503.1,1365,3.646,1.776,79.2,2.25,Die,62.53,1
1365.0,1264,2.97,2.196,95.2,2.6,Permanent,56.06,1
1474.0,981,4.019,2.607,138.1,1.59,Sand,53.32,1
1481.0,1335,3.975,1.804,117.0,1.6,Permanent,61.34,1
1468.8,1296,4.007,2.632,25.8,1.88,Sand,51.42,1
1387.9,1249,4.062,2.767,139.2,0.81,Permanent,57.9,1
1505.9,833,3.915,2.744,139.1,0.67,Die,34.14,1
1372.1,946,3.153,1.549,123.4,2.15,Die,51.25,1
1350.2,1641,3.597,1.993,124.5,1.08,Permanent,35.86,1
1476.3,1083,3.116,3.083,124.2,2.07,Die,70.45,0
1430.3,709,2.925,2.669,93.7,1.39,Permanent,66.4,0
1501.3,1549,3.072,2.758,41.3,1.13,Die,39.09,1
1412.8,823,3.91,2.573,86.3,1.59,Permanent,73.43,0
1372.0,1054,3.792,2.885,114.2,0.78,Permanent,68.4,0
1498.9,928,3.812,2.627,139.6,1.4,Sand,55.97,1
1444.3,1614,3.387,2.384,112.3,1.9,Die,53.36,1
1375.9,1028,2.932,2.477,121.2,2.5,Permanent,60.77,1
1476.9,1359,3.281,2.226,88.5,1.56,Sand,62.34,1
1437.1,1248,3.446,1.63,22.7,1.09,Permanent,76.46,0
1454.8,693,3.33,1.781,135.3,2.47,Sand,50.72,1
1427.6,1034,3.502,1.614,111.8,1.13,Die,81.33,0
1497.5,1040,3.635,2.728,56.5,2.19,Die,66.88,0
1497.6,1640,3.042,2.17,38.8,1.43,Permanent,31.42,1
1474.8,1462,3.989,2.055,26.5,2.22,Permanent,50.03,1
1360.0,1507,3.572,1.832,30.4,2.52,Permanent,46.95,1
1499.4,964,3.927,1.63,68.2,2.35,Die,64.69,1
1467.5,979,3.469,2.122,27.6,0.66,Permanent,63.28,1
1472.4,1166,3.778,1.935,93.2,0.46,Permanent,81.06,0
1409.0,1281,3.974,1.738,129.3,0.41,Sand,62.63,1
1507.1,1378,3.621,1.812,62.4,1.19,Die,58.5,1
1477.8,1471,3.39,2.882,40.0,0.95,Permanent,58.51,1
1361.4,1523,3.591,1.97,55.8,2.21,Sand,41.12,1
1417.5,675,3.1,2.884,102.8,1.09,Sand,58.25,1
1508.4,1446,3.743,2.906,26.9,1.51,Die,44.71,1
1349.0,1261,2.945,2.433,29.4,0.48,Permanent,44.91,1
1522.7,1182,3.443,2.905,21.0,0.79,Permanent,47.45,1
1469.0,1278,3.555,2.969,55.5,0.73,Die,68.24,0
1460.0,1532,3.383,1.78,29.0,2.28,Die,59.24,1
1391.4,1195,3.479,2.837,96.3,2.02,Permanent,81.45,0
1387.3,812,3.111,3.043,105.6,1.21,Die,62.68,1
1519.0,1087,2.994,2.283,100.4,0.71,Permanent,52.8,1
1396.7,1574,3.432,2.894,34.6,1.14,Permanent,53.21,1
1487.3,1464,4.021,2.444,70.6,0.98,Permanent,57.63,1
1414.7,853,3.116,2.813,111.5,1.23,Die,68.6,0
1366.5,1364,3.24,1.778,53.1,1.2,Die,57.97,1
1342.0,906,3.955,1.75,52.4,1.42,Sand,54.05,1
1443.4,999,3.221,2.798,45.1,0.59,Permanent,72.32,0
1525.4,1119,3.363,2.653,26.1,1.61,Sand,44.48,1
1410.1,1091,3.022,2.905,126.3,1.65,Sand,81.88,0
1407.9,679,2.956,1.446,124.3,1.44,Sand,49.17,1
1405.4,1424,3.692,2.458,133.7,2.52,Permanent,59.36,1
1438.9,1496,3.079,2.148,135.7,0.63,Die,51.86,1
1423.7,1181,3.57,1.976,23.6,2.43,Permanent,85.31,0
1507.2,823,3.416,2.855,125.3,0.78,Sand,42.34,1
1436.0,898,3.013,1.945,22.2,2.38,Die,61.94,1
1436.5,776,3.415,2.045,107.9,1.33,Sand,68.44,0
1366.3,820,3.198,1.81,91.0,1.79,Sand,56.8,1
1526.7,1526,3.93,3.054,40.8,1.79,Die,33.47,1
1387.5,1130,3.215,2.475,21.6,1.19,Die,76.28,0
1353.9,761,3.738,2.634,109.2,1.92,Permanent,46.79,1
1466.0,905,3.722,3.069,106.0,0.92,Permanent,63.35,1
1453.1,1600,3.132,2.336,36.9,2.59,Sand,43.75,1
1418.9,1159,3.567,2.203,103.7,0.99,Sand,86.08,0
1420.2,1166,3.91,2.204,128.3,2.25,Die,74.46,0
1489.2,1176,3.02,2.626,68.8,0.73,Sand,60.96,1
1377.2,762,3.633,2.944,108.8,2.37,Sand,47.39,1
1495.8,1620,3.103,2.719,94.7,2.6,Permanent,37.32,1
1463.3,734,3.189,2.293,39.3,1.59,Sand,52.9,1
1419.6,1350,3.678,1.848,78.4,2.29,Permanent,81.03,0
1427.0,708,3.666,2.826,74.0,0.58,Permanent,69.36,0
1388.8,1094,3.698,2.811,27.2,1.06,Die,77.65,0
1482.9,1550,3.551,1.777,120.4,1.97,Permanent,50.29,1
1437.4,1418,3.841,2.567,61.5,2.2,Die,64.91,1
1401.0,985,3.678,2.343,74.2,1.24,Sand,76.66,0
1453.2,1201,3.156,1.772,70.6,1.05,Sand,63.88,1
1529.2,815,3.022,1.896,40.0,2.32,Die,35.32,1
1422.7,1606,2.912,2.639,112.2,1.82,Sand,52.68,1
1514.9,1359,2.908,3.015,92.4,0.95,Die,45.41,1
1405.6,1024,3.028,2.503,61.4,0.49,Permanent,77.35,0
1350.4,968,3.421,3.055,24.2,1.59,Permanent,60.6,1
1378.8,889,2.907,2.327,22.7,1.11,Permanent,56.59,1
1419.6,1437,3.359,2.853,49.5,1.94,Permanent,72.91,0
1381.7,1085,3.833,3.056,39.2,1.15,Permanent,68.03,0
1340.0,980,3.054,1.45,102.9,0.84,Sand,45.48,1
1513.9,1555,3.846,1.472,73.9,1.42,Permanent,54.56,1
1500.3,800,3.128,1.827,62.2,1.11,Sand,36.8,1
1481.0,914,3.174,1.88,48.0,2.52,Permanent,54.29,1
1371.9,995,3.193,2.346,124.5,1.73,Permanent,62.23,1
1362.9,910,3.289,2.25,37.3,1.33,Sand,57.38,1
1352.8,1235,3.501,2.82,83.8,1.47,Sand,69.05,0
1477.6,1251,3.717,2.34,97.2,2.4,Permanent,65.81,0
1516.5,705,3.831,1.869,79.2,2.03,Die,52.45,1
1421.8,795,2.926,1.773,132.6,2.2,Permanent,57.37,1
1362.6,849,3.075,1.896,121.3,0.82,Die,48.74,1
1437.4,720,3.798,1.639,110.0,0.86,Sand,61.08,1
1406.3,775,3.827,2.432,97.9,2.52,Sand,63.59,1
1411.2,890,4.033,1.811,42.7,1.33,Sand,67.38,0
1458.1,996,3.249,2.872,101.1,2.28,Die,76.28,0
1476.6,1441,3.17,3.041,88.1,2.11,Die,55.84,1
1361.0,868,3.589,2.063,131.6,1.3,Permanent,61.74,1
1346.8,1320,2.995,2.981,60.1,0.86,Die,61.12,1
1528.9,708,3.77,2.878,50.5,1.57,Sand,32.99,1
1384.2,1308,3.474,2.279,124.8,0.95,Sand,62.68,1
1350.2,1445,3.752,1.709,61.5,0.5,Sand,46.63,1
1376.1,1255,3.09,2.39,110.4,2.45,Permanent,61.82,1
1347.4,851,3.458,2.715,68.3,1.28,Permanent,67.31,0
1414.4,980,3.314,1.612,55.8,1.92,Permanent,83.54,0
1492.5,1455,3.466,2.991,74.7,1.77,Permanent,61.45,1
1404.8,1082,3.57,2.689,91.8,0.52,Permanent,91.38,0
1424.4,905,3.722,2.815,28.8,1.83,Permanent,75.64,0
1468.4,1583,3.94,2.366,63.2,1.97,Sand,44.0,1
1436.7,1287,3.18,1.814,67.7,0.55,Permanent,78.7,0
1503.7,1456,3.412,1.451,92.4,0.97,Permanent,49.17,1
1504.5,675,3.036,2.194,130.5,2.36,Die,29.61,1
1341.9,989,3.301,1.536,122.3,1.98,Permanent,52.82,1
1487.8,1109,3.356,1.713,96.0,2.51,Die,62.28,1
1427.5,1237,3.43,2.203,77.2,1.54,Permanent,92.24,0
1527.9,840,4.012,2.282,30.0,0.62,Permanent,32.56,1
1431.8,1148,3.992,2.261,87.4,1.28,Die,80.47,0
1527.5,1336,2.983,2.292,51.3,1.06,Permanent,45.4,1
1483.4,996,3.397,1.901,70.4,1.63,Sand,68.92,0
1387.2,1341,3.284,2.455,110.5,0.69,Sand,61.81,1
1442.3,1040,3.333,2.012,24.3,2.13,Permanent,79.17,0
1528.5,1119,3.801,2.213,130.5,2.34,Die,42.01,1
1502.9,784,3.137,1.922,116.0,1.0,Permanent,47.93,1
1358.5,1301,3.807,1.61,55.1,1.33,Permanent,65.58,0
1474.2,874,4.0,1.629,85.4,1.48,Permanent,76.1,0
1405.7,1479,3.733,2.744,31.5,0.83,Sand,49.2,1
1341.3,1203,3.394,2.45,29.8,1.2,Sand,57.32,1
1416.7,1210,2.975,1.435,24.5,0.8,Sand,57.84,1
1384.6,1562,3.025,2.801,128.1,1.52,Permanent,50.17,1
1495.6,817,3.758,1.403,27.4,0.66,Sand,43.27,1
1404.1,1180,3.036,1.632,77.8,1.94,Sand,74.56,0
1497.2,1032,3.397,1.543,22.9,0.86,Permanent,58.77,1
1340.1,1616,3.946,2.033,65.7,0.95,Sand,30.52,1
1398.5,1443,3.543,1.673,70.6,0.94,Sand,64.74,1
1385.8,1408,3.304,1.9,46.6,1.51,Permanent,69.46,0
1384.4,854,3.177,1.718,83.6,2.54,Permanent,57.73,1
1353.0,887,3.548,2.762,125.6,2.54,Sand,44.77,1
1375.6,679,3.308,1.619,103.0,1.26,Permanent,54.4,1
1445.6,1289,4.051,1.562,82.0,1.86,Permanent,82.32,0
1395.4,1021,2.916,1.839,55.7,1.44,Permanent,68.62,0
1419.3,962,4.034,1.976,47.4,1.15,Die,85.8,0
1411.6,1287,3.154,2.019,128.6,1.61,Sand,65.32,0
1506.4,1479,3.589,1.45,63.0,1.04,Permanent,52.63,1
1512.0,783,3.216,2.073,125.1,0.82,Permanent,40.57,1
1433.7,1569,3.881,1.85,60.3,1.29,Permanent,66.19,0
1402.7,684,3.739,2.343,58.7,0.94,Sand,57.6,1
1360.3,745,3.181,1.765,128.5,2.53,Sand,34.8,1
1521.1,1488,3.578,2.692,104.8,1.4,Permanent,47.07,1
1351.4,1143,3.99,2.633,71.5,2.04,Permanent,65.55,0
1396.6,1589,3.169,1.544,103.8,1.07,Sand,47.3,1
1396.6,1112,3.877,1.857,31.0,2.05,Die,79.97,0
1400.9,1576,3.852,2.067,40.9,2.56,Sand,45.49,1
1371.2,890,3.359,1.723,110.1,2.06,Permanent,56.68,1
1488.8,1266,2.946,2.123,122.2,1.45,Permanent,55.21,1
1363.3,1644,3.1,2.713,36.7,0.91,Permanent,42.91,1
1460.6,1026,3.469,1.421,80.0,0.97,Permanent,77.95,0
1363.5,651,3.465,1.514,86.3,1.65,Sand,54.4,1
1353.4,714,3.027,2.801,28.1,1.55,Permanent,46.87,1
1512.8,1509,3.244,2.418,52.5,2.33,Permanent,44.1,1
1376.1,1142,3.353,1.855,74.0,0.52,Permanent,76.93,0
1496.0,1187,3.88,3.08,130.7,1.63,Permanent,62.01,1
1443.5,1449,3.978,2.341,92.6,0.64,Sand,63.87,1
1354.8,1462,3.624,2.622,46.1,1.16,Permanent,54.35,1
1521.5,1127,3.228,2.92,101.8,0.59,Permanent,59.93,1
1386.9,1508,3.723,2.043,65.5,1.09,Permanent,58.07,1
1503.3,1118,4.034,1.53,96.5,1.36,Sand,69.47,0
1372.1,1325,3.032,3.079,21.3,0.88,Permanent,52.88,1
1502.2,683,3.237,1.89,71.4,2.28,Permanent,47.86,1
1342.5,788,3.556,2.533,104.9,0.81,Permanent,45.91,1
1437.2,1501,3.309,1.595,112.4,1.35,Die,59.31,1
1486.2,963,3.937,1.996,133.4,2.36,Permanent,60.2,1
1517.6,985,3.214,1.869,76.4,0.72,Permanent,63.59,1
1512.7,1313,3.959,3.038,131.3,0.74,Sand,41.26,1
1495.7,1243,3.899,1.573,116.9,1.72,Permanent,65.14,0
1508.8,732,3.102,1.431,75.3,0.63,Die,35.81,1
1377.9,1416,3.013,2.415,97.9,2.27,Permanent,56.26,1
1394.0,1267,3.712,2.177,130.9,1.42,Sand,74.9,0
1394.9,1505,3.379,2.223,62.6,1.8,Die,72.2,0
1411.6,1185,3.179,2.124,131.9,2.2,Die,64.62,1
1414.7,1064,3.998,1.444,111.1,1.86,Sand,88.18,0
1443.5,1021,3.006,1.825,34.0,1.2,Permanent,70.45,0
1370.4,654,3.897,2.872,117.9,1.13,Sand,39.54,1
1471.3,690,3.574,2.635,55.8,0.76,Sand,44.88,1
1371.8,781,3.046,2.693,24.7,0.8,Permanent,50.01,1
1399.0,1580,3.35,2.967,81.2,0.98,Permanent,67.72,0
1435.6,1531,3.541,2.011,134.1,1.09,Sand,59.2,1
1491.3,1147,3.107,1.899,120.1,1.03,Sand,57.68,1
1480.5,830,3.053,2.824,89.4,2.22,Permanent,68.81,0
1462.7,796,3.228,2.953,132.6,1.13,Die,57.24,1
1369.6,906,3.573,2.891,58.2,1.07,Die,71.11,0
1443.9,1559,3.826,2.541,77.9,2.12,Permanent,62.08,1
1356.6,1171,4.054,1.522,120.4,2.31,Permanent,64.08,1
1411.7,1454,3.078,1.785,35.8,1.49,Permanent,61.35,1
1418.6,1157,2.91,2.98,54.6,1.28,Permanent,86.56,0
1347.6,1259,4.078,2.577,94.0,0.52,Permanent,60.53,1
1392.1,1260,3.065,2.185,78.1,0.48,Permanent,69.44,0
1521.6,681,3.802,2.535,84.5,2.01,Sand,39.92,1
1521.2,1095,3.828,2.927,86.1,1.24,Die,62.58,1
1406.9,1514,3.001,2.611,49.4,1.42,Permanent,60.06,1
1348.2,1139,3.874,2.132,109.9,2.02,Permanent,61.96,1
1374.0,1085,3.199,3.038,132.3,2.35,Sand,71.18,0
1414.5,1177,3.852,2.605,93.9,1.54,Die,77.06,0
1520.1,1031,3.282,2.758,59.5,1.67,Die,69.42,0
1366.8,1165,3.801,1.665,127.4,2.39,Permanent,67.53,0
1485.1,785,3.908,2.485,109.3,2.42,Permanent,51.04,1
1360.6,1618,2.905,2.808,70.6,0.7,Permanent,43.01,1
1526.4,684,3.528,2.467,45.7,0.62,Sand,33.27,1
1412.5,1133,3.31,1.539,129.2,1.2,Sand,79.41,0
1487.3,860,3.913,1.522,134.8,1.6,Sand,52.86,1
1405.1,708,3.479,1.989,63.9,1.71,Permanent,73.89,0
1459.3,1302,3.359,2.385,101.6,1.58,Sand,73.82,0
1376.5,1635,3.077,2.767,85.2,1.52,Permanent,53.96,1
1367.7,1400,3.24,2.672,115.7,2.54,Die,50.29,1
1518.2,904,4.093,1.448,136.7,0.53,Sand,43.46,1
1514.4,1143,3.928,1.886,38.2,0.61,Permanent,61.3,1
1508.6,700,3.268,2.83,64.0,1.69,Permanent,59.25,1
1458.8,1182,3.642,2.104,117.2,0.9,Permanent,73.9,0
1493.6,749,4.097,1.44,77.4,1.26,Permanent,62.67,1
1353.1,1445,3.727,2.713,63.4,0.83,Die,54.19,1
1403.6,707,3.307,2.366,31.9,0.48,Die,59.04,1
1399.6,659,2.949,1.633,95.1,0.92,Permanent,54.35,1
1460.8,1512,3.859,2.229,100.8,0.44,Permanent,57.82,1
1407.6,1593,3.243,1.488,65.1,0.95,Permanent,60.76,1
1368.2,737,3.072,2.938,24.9,0.5,Permanent,52.65,1
1453.3,929,3.038,1.801,25.0,2.48,Die,63.3,1
1494.7,1392,3.029,2.82,36.3,2.36,Sand,48.46,1
1412.6,1190,3.037,2.687,58.7,0.75,Die,84.62,0
1365.1,1599,3.519,2.198,35.1,1.69,Sand,45.92,1
1377.4,1039,3.816,1.678,65.7,2.1,Permanent,78.56,0
1385.1,653,3.971,2.917,107.9,1.68,Permanent,53.23,1
1397.0,670,3.723,1.76,59.1,1.38,Permanent,68.31,0
1462.1,1215,3.015,1.71,40.9,2.39,Die,63.0,1
1454.2,1402,4.037,1.773,89.3,1.72,Permanent,70.32,0
1472.3,1441,2.907,1.896,90.7,0.56,Permanent,48.62,1
1408.9,1562,3.803,2.062,127.5,0.48,Sand,54.74,1
1496.6,879,4.079,3.084,91.9,2.05,Sand,51.52,1
1378.8,1388,3.973,2.527,110.1,0.89,Permanent,54.78,1
1429.1,1477,3.759,1.54,42.4,1.77,Sand,62.92,1
1492.2,1486,3.53,1.532,98.4,0.64,Die,39.43,1
1374.2,1062,4.099,1.503,78.4,1.94,Sand,72.41,0
1360.9,1276,3.65,2.189,112.2,0.65,Permanent,65.04,0
1507.9,1202,3.897,2.074,83.8,2.45,Permanent,59.14,1
1405.2,1247,3.118,2.873,94.1,1.17,Die,77.51,0
1469.9,932,3.668,2.056,47.5,1.1,Sand,65.8,0
1344.8,1333,2.916,2.137,40.3,0.4,Permanent,52.45,1
1471.1,1360,3.87,2.48,135.3,2.42,Permanent,50.59,1
1400.1,846,3.395,2.747,109.0,1.98,Permanent,76.82,0
1350.6,1094,3.21,2.777,121.0,2.6,Permanent,59.76,1
1455.9,1072,3.211,2.643,95.7,1.38,Sand,81.63,0
1385.8,1399,4.076,2.234,25.9,1.35,Die,57.02,1
1413.5,1317,3.939,2.996,75.1,2.13,Die,71.85,0
1355.3,1126,3.846,2.112,135.9,1.99,Permanent,64.38,1
1368.0,1303,3.506,2.15,84.2,2.19,Permanent,66.86,0
1396.6,913,3.379,2.852,21.0,0.88,Permanent,66.2,0
1357.1,882,3.609,1.978,34.2,1.25,Sand,52.4,1
1513.1,890,3.554,2.066,133.9,0.62,Permanent,44.02,1
1341.1,679,3.964,1.771,132.1,2.34,Permanent,29.32,1
1431.9,1341,4.068,1.43,69.0,2.02,Permanent,82.77,0
1363.4,1636,4.017,2.647,40.7,0.96,Permanent,39.23,1
1398.5,959,3.822,1.447,76.7,0.87,Permanent,85.98,0
1516.0,1580,3.387,2.294,127.1,2.48,Permanent,30.34,1
1370.7,1257,3.814,3.057,134.3,2.4,Permanent,55.39,1
1523.5,875,3.836,2.422,84.1,0.66,Permanent,48.15,1
1379.1,662,3.104,1.451,47.6,2.38,Die,44.81,1
1480.9,1374,3.883,2.576,115.5,0.62,Permanent,44.84,1
1443.9,1347,3.995,2.7,30.5,2.21,Sand,55.21,1
1508.1,879,3.802,1.956,135.8,1.06,Permanent,47.73,1
1445.3,983,3.717,1.483,119.5,1.67,Sand,74.59,0
1441.6,1548,3.161,1.915,21.7,2.55,Sand,39.57,1
1377.1,807,3.665,1.458,50.2,1.17,Sand,63.22,1
1371.6,1485,3.657,1.959,37.4,2.11,Die,57.0,1
1514.1,819,3.35,2.743,74.4,1.64,Die,60.21,1
1402.3,1132,3.035,2.949,75.1,1.57,Permanent,89.44,0
1410.7,1149,3.421,2.105,111.4,2.13,Permanent,77.68,0
1484.4,1122,4.005,2.956,60.2,2.17,Permanent,69.11,0
1404.4,938,3.838,2.86,68.1,2.36,Sand,73.58,0
1520.9,903,3.325,2.177,43.0,2.17,Die,51.21,1
1480.2,1383,3.135,2.922,42.6,1.62,Permanent,63.49,1
1453.5,926,3.453,2.272,109.2,1.45,Permanent,85.64,0
1507.4,1260,3.81,2.558,81.3,0.5,Sand,51.68,1
1349.4,1497,3.722,1.412,86.3,2.41,Sand,42.6,1
1388.8,1487,3.96,2.486,31.5,2.18,Permanent,52.27,1
1428.4,817,3.274,2.516,116.8,2.1,Permanent,71.41,0
1383.1,1305,3.493,1.939,72.8,1.63,Permanent,74.78,0
1481.3,1252,3.209,2.807,120.5,1.43,Die,61.84,1
1514.6,932,3.828,1.818,87.8,1.46,Sand,61.56,1
1420.5,1041,3.404,2.384,96.8,0.81,Permanent,92.62,0
1405.0,935,3.414,2.26,71.1,2.18,Permanent,79.31,0
1522.7,1187,3.878,2.19,102.7,2.53,Permanent,51.5,1
1424.5,1454,3.776,1.436,71.7,2.59,Sand,71.85,0
1432.9,1528,3.466,3.045,82.5,1.2,Permanent,71.81,0
1406.8,1373,3.352,2.664,73.1,0.62,Sand,66.98,0
1512.8,1133,3.726,1.443,97.8,0.68,Sand,68.87,0
1448.1,1608,4.031,2.026,116.7,1.34,Sand,53.55,1
1484.8,1214,3.41,1.966,130.7,2.11,Permanent,69.07,0
1494.2,1129,2.947,1.981,113.5,0.64,Permanent,65.47,0
1405.0,1507,3.955,2.318,131.1,1.92,Permanent,59.22,1
1422.4,835,3.1,1.426,119.8,1.97,Permanent,62.59,1
1501.2,808,3.982,1.721,50.5,0.77,Permanent,53.89,1
1409.0,1433,3.895,1.675,95.3,2.02,Permanent,73.25,0
1490.8,1521,3.692,1.836,45.1,1.93,Permanent,54.99,1
1518.8,723,3.915,2.846,99.6,0.81,Sand,38.35,1
1458.4,1414,3.212,1.472,105.1,2.36,Permanent,56.49,1
1480.9,1074,3.927,1.891,31.3,2.26,Permanent,71.31,0
1493.0,1354,3.574,2.95,130.3,2.19,Sand,45.09,1
1500.6,785,3.113,2.807,106.7,2.01,Sand,43.13,1
1415.1,1623,3.205,2.429,135.1,1.73,Permanent,49.67,1
1349.7,1531,3.848,1.829,101.8,1.49,Permanent,58.9,1
1416.4,1056,3.911,2.517,117.4,2.2,Die,76.99,0
1468.0,1543,3.95,2.772,118.2,0.68,Permanent,48.05,1
1425.6,1545,3.121,1.969,25.3,2.08,Die,60.43,1
1482.3,1111,3.982,1.492,55.5,0.99,Sand,63.87,1
1407.8,1597,3.493,3.08,93.0,0.72,Die,56.22,1
1460.6,1627,4.092,2.019,38.4,2.55,Sand,39.02,1
1375.4,867,3.472,2.836,84.2,2.0,Permanent,73.46,0
1482.4,717,3.203,1.735,99.5,2.24,Die,44.42,1
1443.7,981,2.972,2.854,61.8,1.93,Sand,76.66,0
1378.8,1139,3.698,2.981,80.9,1.22,Sand,77.11,0
1395.5,743,2.906,2.432,120.6,0.44,Sand,49.3,1
1482.2,791,3.903,2.795,54.0,1.14,Sand,49.16,1
1431.7,1622,3.273,2.897,133.7,1.89,Sand,50.56,1
1381.0,1387,3.699,2.82,95.9,1.74,Sand,64.5,1
1523.8,1525,3.5,2.993,124.1,1.15,Die,32.36,1
1475.9,1621,3.689,1.84,30.8,0.56,Permanent,50.19,1
1521.9,1028,2.964,1.603,37.1,0.71,Sand,39.3,1
1421.1,1338,3.136,2.889,131.6,1.41,Permanent,68.99,0
1430.3,834,3.972,3.071,24.3,0.58,Die,57.67,1
1510.6,1202,3.401,1.674,104.8,1.45,Sand,62.99,1
1439.8,860,3.578,2.598,113.2,2.55,Sand,69.69,0
1474.4,810,3.448,2.327,124.8,1.66,Permanent,56.23,1
1387.9,748,3.993,1.801,131.7,0.65,Die,47.53,1
1424.9,1230,3.139,2.612,63.7,1.57,Permanent,84.95,0
1363.5,1600,3.907,2.514,56.5,0.63,Die,42.77,1
1379.1,772,2.972,2.108,59.2,2.44,Sand,50.74,1
1340.2,1152,3.929,1.428,23.9,1.91,Permanent,52.82,1
1347.5,1337,3.984,2.81,35.6,2.21,Permanent,50.89,1
1525.7,1146,3.848,1.779,118.0,1.57,Permanent,67.78,0
1386.0,1562,3.233,2.578,74.7,0.62,Die,50.5,1
1466.0,816,3.037,3.097,28.0,1.04,Permanent,63.28,1
1499.4,674,3.501,2.983,80.7,2.34,Permanent,47.09,1
1444.6,1033,3.699,2.224,54.9,0.9,Permanent,85.81,0
1369.1,1205,3.883,1.543,79.4,1.04,Permanent,81.09,0
1478.3,905,3.507,2.918,135.2,2.4,Sand,56.39,1
1454.0,818,3.556,1.421,112.1,1.71,Permanent,72.6,0
1478.9,1455,4.023,1.935,139.4,2.37,Permanent,43.54,1
1486.3,839,2.957,2.64,127.6,1.65,Sand,54.26,1
1525.3,1093,3.283,2.74,31.0,0.72,Die,57.94,1
1449.0,1604,3.426,2.379,66.3,0.7,Permanent,59.18,1
1404.9,1263,3.667,1.95,74.1,1.97,Permanent,86.07,0
