carbon_pct,silicon_pct,manganese_pct,phosphorus_pct,magnesium_added_pct,treatment_time_min,rpm,mold_diameter_m,pour_temp_c,mold_preheat_c,wall_thickness_mm,mold_type,mold_enc,carbon_equivalent,liquidus_temp_c,superheat_c,G_factor,Mg_effective_pct,nodularity_index,solidification_time_s,cooling_rate_cs,quality_score,reject
3.336,2.243,0.288,0.0138,0.0429,4.0,817,0.147,1540.1,299.1,10.2,Permanent,0,4.0878,1438.7,101.4,109.71,0.0396,0.615,10.47,40.0,98.06,0
3.768,2.417,0.395,0.0359,0.0421,4.5,611,0.14,1525.8,211.2,28.4,Sand,1,4.5861,1425.1,100.6,58.51,0.03848,0.498,120.58,10.9,100.0,0
3.659,2.465,0.446,0.0232,0.0668,6.3,646,0.164,1500.9,287.4,28.2,Sand,1,4.4885,1427.8,73.0,76.54,0.05885,0.704,119.37,10.17,100.0,0
3.532,2.162,0.417,0.0223,0.039,3.6,890,0.15,1520.4,168.8,26.8,Permanent,0,4.2599,1433.8,86.5,132.81,0.0363,0.611,72.04,18.76,97.79,0
3.734,2.182,0.304,0.0455,0.0481,7.3,684,0.174,1504.5,258.7,11.2,Sand,1,4.4766,1428.0,76.5,91.18,0.04156,0.465,18.66,40.0,98.64,0
3.401,2.618,0.536,0.0195,0.0405,2.5,526,0.101,1545.1,285.7,42.0,Permanent,0,4.2798,1433.8,111.2,31.38,0.03854,0.645,176.19,7.15,100.0,0
3.794,2.277,0.384,0.0339,0.0443,4.8,782,0.114,1549.2,153.2,42.6,Permanent,0,4.5643,1425.6,123.6,78.06,0.04031,0.597,181.81,7.68,100.0,0
3.537,2.179,0.488,0.0358,0.0594,3.7,865,0.095,1523.7,201.8,16.8,Sand,1,4.2749,1433.5,90.2,79.45,0.05518,0.709,42.43,31.16,100.0,0
3.648,2.494,0.457,0.0373,0.066,4.1,602,0.114,1508.2,156.4,58.4,Permanent,0,4.4912,1427.9,80.3,46.03,0.06078,0.785,341.2,3.96,100.0,0
3.42,2.218,0.281,0.0431,0.0703,3.4,871,0.098,1527.0,168.2,51.8,Die,2,4.1736,1436.5,90.5,83.0,0.06563,0.803,214.9,6.32,100.0,0
3.697,2.471,0.531,0.0194,0.0564,3.4,789,0.131,1502.5,237.8,16.7,Permanent,0,4.5267,1426.7,75.7,91.34,0.05277,0.648,27.86,40.0,100.0,0
3.346,1.929,0.398,0.0153,0.0714,5.8,886,0.155,1543.5,215.7,27.0,Permanent,0,3.9938,1440.9,102.6,135.92,0.06357,0.72,72.83,18.23,86.13,0
3.551,2.263,0.34,0.027,0.0538,2.6,721,0.121,1553.6,293.9,38.0,Sand,1,4.3148,1432.5,121.2,70.31,0.05111,0.682,216.12,5.83,100.0,0
3.476,2.006,0.416,0.026,0.0395,9.1,564,0.154,1464.4,153.3,79.0,Permanent,0,4.153,1436.6,27.8,55.02,0.03295,0.467,623.33,2.1,90.51,0
3.433,2.115,0.532,0.0251,0.065,3.1,819,0.151,1549.2,154.5,10.1,Sand,1,4.1461,1437.0,112.3,113.2,0.06102,0.727,15.21,40.0,97.02,0
3.401,2.492,0.447,0.0182,0.0418,4.0,514,0.1,1508.1,240.7,53.7,Die,2,4.2379,1434.8,73.3,29.41,0.03858,0.57,230.95,5.49,100.0,0
3.322,2.105,0.411,0.0316,0.062,3.6,780,0.112,1508.5,222.7,28.0,Die,2,4.034,1440.1,68.4,76.0,0.05769,0.725,62.93,20.43,94.97,0
3.551,2.674,0.383,0.0441,0.0641,5.6,538,0.084,1532.4,235.4,18.0,Permanent,0,4.4575,1429.2,103.3,27.27,0.0573,0.696,32.25,40.0,96.18,0
4.007,2.328,0.751,0.0464,0.0595,11.6,410,0.116,1493.5,88.6,64.8,Sand,1,4.7981,1419.2,74.3,21.68,0.04714,0.547,630.04,2.23,91.38,0
3.72,2.347,0.482,0.015,0.072,2.7,675,0.178,1549.6,195.6,16.8,Permanent,0,4.5071,1427.1,122.6,90.51,0.06824,0.803,28.35,40.0,96.25,0
3.486,2.41,0.59,0.0359,0.038,16.2,378,0.187,1464.6,155.2,10.7,Permanent,0,4.3019,1433.1,31.5,29.92,0.02747,0.254,11.47,40.0,79.49,0
3.417,1.469,0.459,0.0584,0.0386,5.5,1261,0.054,1470.3,107.5,36.3,Permanent,0,3.9267,1442.6,27.7,96.19,0.03457,0.503,131.72,10.35,80.9,0
3.502,2.466,0.301,0.0349,0.0406,6.2,741,0.11,1520.6,187.6,41.2,Sand,1,4.3356,1432.2,88.4,67.5,0.03582,0.446,254.57,5.24,100.0,0
4.108,2.702,0.758,0.0885,0.0471,8.1,1328,0.066,1509.0,85.0,30.8,Permanent,0,5.0385,1413.4,95.6,130.9,0.04005,0.535,95.1,14.97,73.91,0
3.544,2.191,0.276,0.0346,0.0424,5.4,579,0.104,1554.6,235.0,46.3,Die,2,4.2853,1433.3,121.3,39.04,0.03799,0.557,171.33,7.7,100.0,0
3.757,2.506,0.286,0.0192,0.0695,6.0,505,0.093,1522.5,222.5,50.3,Permanent,0,4.599,1424.7,97.7,26.41,0.06163,0.726,253.16,5.14,100.0,0
4.058,1.84,0.187,0.0923,0.0593,11.4,418,0.133,1537.7,60.5,43.1,Sand,1,4.7025,1421.6,116.0,25.96,0.04721,0.47,278.77,5.3,89.49,0
3.549,2.524,0.428,0.0442,0.0582,6.0,788,0.084,1504.7,267.0,24.8,Die,2,4.4052,1430.4,74.3,58.16,0.05167,0.601,49.07,25.22,100.0,0
3.771,1.715,0.234,0.0529,0.0538,6.6,478,0.218,1577.9,84.3,32.6,Die,2,4.3607,1430.7,147.2,55.86,0.04711,0.658,85.03,17.57,87.74,0
3.32,2.286,0.296,0.0192,0.0554,2.7,600,0.179,1502.1,165.0,42.2,Permanent,0,4.0887,1438.7,63.3,71.99,0.05256,0.685,177.76,7.52,100.0,0
3.312,2.42,0.259,0.0478,0.0545,4.6,565,0.172,1513.7,231.8,12.1,Permanent,0,4.1346,1437.9,75.8,61.39,0.04967,0.672,14.65,40.0,98.19,0
3.741,2.654,0.417,0.0153,0.0618,3.3,553,0.159,1534.5,160.9,31.5,Permanent,0,4.6311,1424.0,110.5,54.27,0.05778,0.832,99.21,13.85,100.0,0
3.669,2.618,0.335,0.0228,0.0667,3.5,805,0.162,1547.6,229.1,25.3,Permanent,0,4.5496,1426.3,121.3,116.99,0.06222,0.749,63.79,20.67,100.0,0
3.477,2.35,0.318,0.0353,0.0435,6.2,885,0.111,1537.8,276.5,17.4,Die,2,4.2721,1433.8,104.0,97.22,0.03846,0.55,24.13,40.0,100.0,0
3.578,2.694,0.4,0.0391,0.0561,3.5,868,0.174,1545.5,212.4,11.6,Die,2,4.4888,1428.3,117.2,146.52,0.05225,0.677,10.73,40.0,92.32,0
3.314,1.932,0.351,0.0421,0.0586,6.3,746,0.154,1548.2,191.6,26.4,Sand,1,3.9716,1441.8,106.5,95.65,0.05165,0.66,104.77,12.95,95.57,0
3.722,2.035,0.408,0.028,0.0692,3.4,585,0.178,1558.7,264.1,35.7,Die,2,4.41,1429.5,129.2,68.04,0.06464,0.802,102.2,12.67,100.0,0
3.411,2.04,0.502,0.0117,0.0405,5.3,892,0.123,1558.4,210.9,32.8,Permanent,0,4.0943,1438.2,120.3,109.85,0.03644,0.548,107.4,12.55,98.21,0
3.31,2.538,0.295,0.0113,0.0617,7.1,855,0.162,1523.3,294.6,19.9,Permanent,0,4.1595,1437.0,86.3,132.12,0.0535,0.696,39.68,30.97,92.75,0
3.03,2.483,0.54,0.0699,0.0493,10.0,1250,0.206,1554.2,62.1,55.7,Permanent,0,3.881,1445.3,108.9,359.43,0.04043,0.46,310.39,4.81,38.23,1
3.883,1.679,0.485,0.0612,0.0461,11.7,1286,0.115,1566.4,115.2,88.1,Sand,1,4.4636,1427.8,138.6,212.76,0.03645,0.439,1164.6,1.25,71.38,0
3.436,2.38,0.486,0.0318,0.0415,4.0,744,0.089,1538.6,253.5,28.4,Sand,1,4.2404,1434.7,103.9,55.11,0.03826,0.559,120.89,10.63,100.0,0
3.455,1.921,0.534,0.0138,0.0625,2.2,651,0.115,1526.3,268.3,40.5,Permanent,0,4.0997,1437.9,88.4,54.41,0.05983,0.72,163.75,7.68,95.07,0
3.617,2.337,0.454,0.0329,0.0455,4.3,853,0.168,1511.2,256.7,36.1,Die,2,4.407,1430.0,81.1,137.17,0.0418,0.592,104.49,12.01,90.29,0
3.775,2.36,0.301,0.0312,0.0504,7.1,744,0.117,1548.2,223.1,33.1,Permanent,0,4.5719,1425.4,122.8,72.3,0.04375,0.605,109.24,12.13,100.0,0
3.399,2.336,0.354,0.0177,0.055,6.7,589,0.084,1537.9,298.7,18.4,Permanent,0,4.1837,1436.1,101.8,32.74,0.04807,0.54,33.97,36.48,99.4,0
3.574,1.911,0.259,0.0178,0.044,3.5,549,0.114,1533.9,241.7,43.8,Sand,1,4.2166,1434.6,99.2,38.3,0.04102,0.631,288.29,4.48,99.41,0
3.829,2.748,0.295,0.0931,0.0266,5.3,416,0.24,1443.1,55.6,63.7,Permanent,0,4.7762,1420.8,22.3,46.34,0.02395,0.444,406.1,3.42,70.15,0
3.794,2.511,0.39,0.0226,0.0464,7.9,613,0.177,1536.1,198.5,18.2,Sand,1,4.6383,1423.7,112.4,74.4,0.03964,0.551,49.47,27.04,100.0,0
3.095,2.494,0.173,0.0315,0.0359,12.4,352,0.218,1559.0,137.6,75.9,Permanent,0,3.9369,1443.4,115.6,30.27,0.028,0.354,576.53,2.47,86.23,0
3.31,2.174,0.385,0.0407,0.0577,4.0,888,0.092,1537.5,254.3,45.3,Permanent,0,4.0483,1439.9,97.6,81.13,0.0532,0.8,204.79,6.27,100.0,0
3.568,2.544,0.5,0.0155,0.0714,4.4,552,0.086,1540.5,151.2,13.9,Permanent,0,4.4213,1429.7,110.8,29.33,0.06535,0.789,19.26,40.0,98.94,0
3.213,2.96,0.237,0.0952,0.0308,5.7,597,0.15,1512.3,68.9,29.3,Die,2,4.2316,1436.3,75.9,59.63,0.02749,0.459,68.54,21.06,89.86,0
3.628,2.509,0.407,0.0421,0.057,4.5,561,0.152,1509.3,193.6,46.0,Permanent,0,4.4787,1428.3,81.0,53.44,0.05213,0.669,211.56,6.22,100.0,0
3.791,2.353,0.33,0.0195,0.0465,6.4,573,0.084,1523.6,248.7,19.6,Permanent,0,4.5814,1425.0,98.6,30.82,0.0409,0.516,38.49,33.12,100.0,0
3.604,2.123,0.45,0.0399,0.0535,5.9,624,0.126,1559.9,201.8,51.2,Sand,1,4.3246,1432.1,127.8,54.87,0.04759,0.597,393.91,3.45,100.0,0
3.302,2.272,0.285,0.0102,0.0606,6.4,744,0.117,1503.0,282.8,44.1,Sand,1,4.0632,1439.4,63.7,72.54,0.0533,0.628,291.32,4.19,98.01,0
3.571,2.271,0.335,0.0104,0.0698,5.8,658,0.157,1506.2,157.5,13.6,Die,2,4.3318,1431.8,74.3,76.2,0.06218,0.75,14.86,40.0,98.35,0
3.407,2.005,0.665,0.0667,0.0301,8.4,1379,0.132,1598.3,151.6,41.5,Permanent,0,4.0978,1438.6,159.7,280.85,0.02546,0.432,172.11,8.41,42.65,1
3.39,2.467,0.286,0.0414,0.061,4.6,790,0.094,1540.4,276.3,43.1,Permanent,0,4.2258,1435.4,105.0,65.87,0.05564,0.735,186.11,6.79,100.0,0
3.083,2.403,0.542,0.0643,0.0417,9.3,1495,0.183,1570.0,133.0,23.4,Sand,1,3.9056,1444.4,125.5,456.56,0.03464,0.437,82.11,17.5,20.03,1
3.776,2.442,0.256,0.0405,0.051,7.1,672,0.139,1536.2,196.6,46.8,Die,2,4.6038,1424.7,111.4,70.02,0.04431,0.51,175.09,7.65,98.79,0
3.615,2.566,0.353,0.0377,0.041,4.8,680,0.137,1503.9,260.6,17.2,Permanent,0,4.4826,1428.3,75.6,70.97,0.03725,0.572,29.51,40.0,95.45,0
3.493,2.299,0.304,0.0144,0.0497,5.0,672,0.153,1532.7,289.4,40.6,Permanent,0,4.2645,1433.8,98.9,77.45,0.04501,0.567,165.03,7.53,100.0,0
3.459,2.625,0.263,0.041,0.0736,3.7,848,0.169,1522.0,277.4,59.5,Permanent,0,4.3474,1432.2,89.8,135.57,0.06835,0.854,353.79,3.52,96.02,0
3.275,2.127,0.308,0.0412,0.0484,15.8,1173,0.229,1445.0,53.5,26.3,Permanent,0,3.9979,1441.3,3.7,352.69,0.03532,0.382,69.4,20.05,15.42,1
3.799,1.986,0.594,0.0785,0.0343,12.6,1502,0.131,1557.1,93.1,35.5,Permanent,0,4.4876,1427.7,129.4,330.4,0.02662,0.363,126.36,11.59,40.62,1
3.954,1.681,0.734,0.0855,0.0542,11.7,1414,0.052,1551.7,83.9,11.2,Die,2,4.5428,1425.8,125.8,116.24,0.0429,0.457,10.05,40.0,87.67,0
3.719,2.46,0.455,0.0499,0.0679,7.7,896,0.108,1554.6,178.0,51.5,Permanent,0,4.5558,1426.2,128.4,96.54,0.05826,0.654,264.72,5.2,100.0,0
3.711,2.599,0.444,0.0493,0.0312,6.7,1358,0.059,1513.7,95.4,18.2,Permanent,0,4.5936,1425.3,88.4,121.42,0.02727,0.414,33.07,40.0,83.58,0
3.719,2.314,0.396,0.0137,0.047,5.5,623,0.121,1521.7,248.2,45.1,Die,2,4.4953,1427.3,94.4,52.73,0.04212,0.614,162.92,7.82,100.0,0
3.313,2.081,0.341,0.0147,0.0622,2.4,896,0.117,1535.3,165.3,26.7,Sand,1,4.0113,1440.6,94.7,105.16,0.05929,0.716,107.32,12.77,100.0,0
3.168,2.41,0.694,0.0327,0.0236,11.7,482,0.205,1537.9,65.1,35.8,Permanent,0,3.9822,1442.0,95.9,53.3,0.01868,0.327,128.46,11.46,76.81,0
3.332,1.644,0.515,0.0892,0.0384,14.6,493,0.136,1541.3,56.0,20.2,Sand,1,3.9095,1443.6,97.7,36.92,0.02869,0.362,61.04,24.33,77.12,0
3.391,2.453,0.288,0.0236,0.0618,6.2,746,0.102,1514.9,241.9,15.5,Permanent,0,4.2166,1435.4,79.5,63.48,0.05459,0.652,24.03,40.0,99.24,0
3.53,2.505,0.378,0.0493,0.0696,3.5,865,0.081,1535.8,255.4,15.9,Permanent,0,4.3813,1431.1,104.7,68.06,0.06493,0.853,25.39,40.0,100.0,0
3.471,2.099,0.296,0.0195,0.0445,6.3,691,0.106,1553.8,274.0,32.7,Permanent,0,4.1771,1436.0,117.8,56.63,0.03921,0.555,106.71,11.99,100.0,0
3.346,2.527,0.367,0.023,0.0629,5.4,694,0.091,1520.9,174.4,42.3,Permanent,0,4.1955,1436.1,84.8,49.13,0.05647,0.603,178.81,7.53,100.0,0
4.171,1.995,0.645,0.0208,0.0246,17.0,1116,0.148,1586.8,139.4,5.4,Permanent,0,4.8427,1417.3,169.5,206.3,0.01752,0.215,2.91,40.0,43.52,1
3.556,1.958,0.444,0.0253,0.0416,7.4,894,0.118,1546.4,257.4,12.8,Die,2,4.2167,1434.8,111.6,105.26,0.03586,0.451,13.15,40.0,98.11,0
3.516,2.422,0.389,0.0227,0.0522,3.6,595,0.086,1532.6,152.5,55.8,Sand,1,4.3314,1432.2,100.4,34.09,0.04856,0.633,467.61,2.95,100.0,0
3.685,2.326,0.298,0.0263,0.0681,4.7,632,0.169,1515.2,280.9,55.2,Permanent,0,4.4691,1428.2,87.0,75.47,0.06201,0.784,304.95,4.05,100.0,0
3.53,2.23,0.187,0.0569,0.053,15.9,1141,0.11,1517.6,90.6,32.0,Die,2,4.2921,1433.3,84.2,160.15,0.03853,0.353,81.9,17.42,86.75,0
3.613,2.127,0.462,0.0293,0.0617,5.7,672,0.139,1558.5,177.6,15.1,Permanent,0,4.3316,1431.8,126.6,69.94,0.0551,0.71,22.85,40.0,100.0,0
3.719,2.392,0.484,0.0323,0.0517,7.5,742,0.178,1529.9,203.1,11.8,Permanent,0,4.5268,1426.7,103.2,109.59,0.0445,0.558,13.83,40.0,99.1,0
3.477,2.593,0.287,0.038,0.029,10.1,537,0.174,1515.0,106.3,76.0,Die,2,4.3537,1431.9,83.1,56.08,0.02366,0.344,462.19,3.05,91.16,0
3.573,2.243,0.268,0.0406,0.0658,7.1,707,0.173,1529.6,247.1,57.6,Die,2,4.3346,1432.0,97.6,96.94,0.05707,0.615,265.33,4.83,100.0,0
3.582,2.222,0.347,0.0116,0.0435,4.4,576,0.122,1548.3,185.5,57.0,Permanent,0,4.3264,1431.9,116.4,45.09,0.03978,0.525,325.06,4.19,100.0,0
3.477,2.181,0.512,0.0494,0.0747,3.9,779,0.109,1558.6,185.3,46.2,Permanent,0,4.2205,1435.2,123.4,73.95,0.0691,0.847,213.22,6.44,100.0,0
3.775,2.416,0.396,0.0424,0.0525,3.9,635,0.18,1557.7,237.8,22.4,Sand,1,4.5946,1425.0,132.7,81.09,0.04861,0.625,75.15,17.56,100.0,0
3.461,1.965,0.398,0.0364,0.0569,3.5,514,0.15,1529.6,216.7,15.0,Die,2,4.128,1437.4,92.2,44.21,0.0531,0.676,18.05,40.0,100.0,0
3.595,1.961,0.514,0.0148,0.0475,4.9,735,0.083,1523.5,296.4,22.6,Permanent,0,4.2539,1433.6,89.9,50.26,0.04306,0.583,51.08,24.02,98.97,0
3.658,2.602,0.211,0.0898,0.0497,8.7,1549,0.176,1563.3,76.6,47.0,Permanent,0,4.5558,1426.7,136.6,470.91,0.04178,0.537,220.51,6.74,16.7,1
3.333,1.997,0.496,0.0265,0.0392,3.4,659,0.112,1539.7,274.0,46.8,Permanent,0,4.0074,1440.7,99.0,54.6,0.03664,0.629,219.45,5.77,97.27,0
3.099,2.204,0.744,0.0876,0.0466,15.5,1170,0.136,1561.8,152.1,15.2,Permanent,0,3.8629,1445.6,116.2,208.79,0.03417,0.38,23.08,40.0,67.98,0
3.111,1.671,0.46,0.0493,0.0244,10.8,1101,0.131,1477.7,144.2,76.4,Die,2,3.6843,1449.5,28.2,177.66,0.01962,0.418,467.33,2.85,49.12,1
3.175,3.181,0.698,0.0966,0.0515,14.1,1314,0.128,1568.3,150.4,76.4,Sand,1,4.2679,1435.6,132.7,247.29,0.03883,0.439,875.77,1.62,70.43,0
3.554,2.123,0.434,0.0465,0.0492,5.0,734,0.168,1544.1,265.7,26.7,Die,2,4.2774,1433.5,110.6,100.98,0.04451,0.548,57.09,22.39,100.0,0
3.419,2.105,0.394,0.0102,0.0391,6.5,816,0.108,1521.0,192.0,28.1,Permanent,0,4.1244,1437.4,83.6,80.53,0.03431,0.497,78.87,16.85,95.73,0
3.664,2.068,0.382,0.0166,0.0661,5.2,617,0.101,1546.6,154.2,48.1,Permanent,0,4.359,1430.9,115.7,43.12,0.05959,0.809,231.3,6.02,100.0,0
3.379,2.569,0.464,0.048,0.0472,7.0,789,0.179,1517.5,257.4,21.2,Permanent,0,4.2517,1434.8,82.6,124.97,0.04097,0.61,45.15,27.91,95.53,0
3.341,2.454,0.504,0.0116,0.05,7.7,507,0.151,1502.3,232.6,17.9,Permanent,0,4.1625,1436.8,65.5,43.54,0.04288,0.591,31.92,39.78,97.08,0
3.429,2.442,0.318,0.0276,0.0588,5.5,623,0.1,1512.3,151.1,46.9,Permanent,0,4.2521,1434.5,77.8,43.11,0.05262,0.588,220.4,6.18,100.0,0
3.381,2.115,0.534,0.0479,0.0553,3.6,605,0.085,1507.2,208.8,45.0,Permanent,0,4.1021,1438.4,68.8,34.83,0.05145,0.731,202.27,6.42,98.99,0
3.739,2.628,0.481,0.0363,0.0399,7.9,529,0.147,1551.8,199.1,52.0,Sand,1,4.6276,1424.3,127.5,46.14,0.03408,0.449,406.34,3.33,100.0,0
3.631,2.474,0.519,0.0224,0.0391,5.9,527,0.133,1539.2,163.1,13.5,Permanent,0,4.4633,1428.5,110.7,41.4,0.03472,0.516,18.1,40.0,99.68,0
3.515,2.018,0.427,0.0127,0.0515,5.9,856,0.119,1525.7,197.7,34.5,Sand,1,4.1922,1435.4,90.2,97.22,0.0458,0.594,178.83,7.43,95.97,0
3.522,2.04,0.44,0.0345,0.0602,3.7,572,0.168,1526.0,255.1,33.1,Sand,1,4.2131,1435.1,90.9,61.45,0.05583,0.695,164.71,7.72,100.0,0
3.599,1.978,0.517,0.0431,0.0714,2.3,517,0.151,1542.5,198.8,52.2,Permanent,0,4.2729,1433.4,109.1,45.11,0.06818,0.824,272.38,4.93,100.0,0
3.5,2.207,0.362,0.0468,0.0736,4.9,606,0.11,1537.1,253.2,37.1,Permanent,0,4.2509,1434.4,102.7,45.37,0.06668,0.76,137.53,9.34,100.0,0
3.252,2.172,0.227,0.0256,0.0351,6.9,1547,0.116,1528.7,92.6,69.9,Sand,1,3.9844,1441.6,87.1,309.64,0.03059,0.378,732.0,1.96,46.44,1
3.172,2.239,0.258,0.0311,0.0399,13.3,375,0.205,1568.7,57.5,45.4,Permanent,0,3.9283,1443.3,125.4,32.18,0.03062,0.311,205.95,7.34,78.29,0
3.367,2.454,0.253,0.0396,0.0574,3.4,542,0.14,1509.3,197.7,35.8,Die,2,4.198,1436.1,73.2,45.8,0.05367,0.719,102.37,12.81,100.0,0
3.504,2.02,0.314,0.0117,0.0708,3.0,691,0.09,1520.0,267.7,48.7,Permanent,0,4.1809,1435.7,84.2,48.05,0.06663,0.856,237.46,5.27,99.88,0
3.018,2.689,0.501,0.0807,0.0434,15.4,438,0.151,1538.2,78.8,37.5,Die,2,3.9415,1444.0,94.2,32.28,0.03189,0.345,112.23,13.0,86.73,0
3.265,1.411,0.794,0.0872,0.0527,12.6,414,0.152,1557.8,84.0,39.2,Permanent,0,3.764,1447.3,110.5,28.99,0.04101,0.484,154.03,9.57,84.44,0
3.629,2.499,0.491,0.0178,0.0489,3.1,635,0.115,1510.1,214.6,14.9,Permanent,0,4.4678,1428.4,81.7,51.65,0.04589,0.625,22.1,40.0,99.96,0
3.329,2.278,0.653,0.083,0.0235,8.2,1248,0.141,1600.0,74.6,23.4,Permanent,0,4.1156,1438.6,161.5,245.63,0.01998,0.342,54.74,27.87,36.62,1
3.49,2.413,0.434,0.0387,0.073,6.5,705,0.091,1512.0,177.4,19.4,Sand,1,4.3074,1433.0,79.1,50.41,0.06408,0.708,56.2,23.75,100.0,0
3.719,2.554,0.312,0.0144,0.0574,7.9,745,0.129,1550.6,252.1,10.5,Sand,1,4.5752,1425.4,125.2,79.67,0.04901,0.53,16.64,40.0,96.65,0
3.36,2.094,0.324,0.0101,0.0458,6.9,658,0.119,1512.9,158.7,26.0,Permanent,0,4.0614,1439.2,73.7,57.36,0.03989,0.55,67.77,19.98,96.71,0
3.573,2.456,0.435,0.012,0.0475,6.2,621,0.119,1514.0,290.0,12.3,Die,2,4.3952,1430.3,83.6,51.43,0.04196,0.549,12.19,40.0,100.0,0
3.321,2.378,0.318,0.0139,0.046,6.1,758,0.103,1514.1,217.8,27.8,Permanent,0,4.1181,1438.0,76.1,66.35,0.04071,0.593,77.12,16.81,100.0,0
3.654,2.005,0.314,0.0201,0.0433,7.5,674,0.134,1556.8,215.7,11.4,Sand,1,4.3294,1431.6,125.1,67.94,0.03724,0.523,19.53,40.0,100.0,0
3.64,2.697,0.344,0.0378,0.0416,2.1,796,0.122,1540.5,244.4,19.7,Permanent,0,4.5517,1426.5,114.0,86.13,0.0399,0.624,38.97,33.26,100.0,0
3.739,2.417,0.405,0.0149,0.0704,4.7,806,0.105,1550.2,168.0,47.9,Permanent,0,4.5496,1426.0,124.2,76.2,0.06404,0.757,229.39,6.03,98.69,0
3.532,2.561,0.349,0.0403,0.047,6.5,880,0.107,1545.6,260.7,50.7,Sand,1,4.3991,1430.6,115.0,92.51,0.04127,0.495,385.45,3.33,98.94,0
4.169,2.948,0.329,0.0584,0.0579,6.1,1384,0.075,1564.2,138.3,40.6,Permanent,0,5.171,1409.7,154.5,159.51,0.05133,0.592,164.96,8.64,71.99,0
3.342,2.087,0.285,0.05,0.0734,3.6,651,0.171,1543.7,233.8,44.5,Permanent,0,4.0541,1439.7,104.0,81.05,0.06832,0.793,198.3,6.61,98.68,0
3.645,1.467,0.631,0.0519,0.036,13.9,461,0.204,1500.8,113.2,59.0,Permanent,0,4.1509,1436.2,64.6,48.29,0.02725,0.364,348.12,3.99,91.11,0
3.326,2.267,0.342,0.0262,0.0543,4.2,589,0.083,1540.7,251.1,40.2,Permanent,0,4.0904,1438.7,101.9,32.04,0.04998,0.68,161.67,7.98,97.85,0
3.739,2.494,0.257,0.014,0.075,4.9,640,0.17,1558.8,253.4,51.5,Sand,1,4.5752,1425.4,133.4,77.9,0.06792,0.887,398.14,3.28,95.22,0
3.616,2.673,0.396,0.0444,0.0607,2.6,507,0.149,1516.4,217.0,23.3,Permanent,0,4.5216,1427.4,89.0,42.98,0.05756,0.69,54.29,23.93,100.0,0
4.197,2.77,0.76,0.0407,0.0507,11.8,1165,0.085,1448.2,154.0,9.2,Permanent,0,5.1344,1410.3,37.9,129.28,0.04004,0.495,8.38,40.0,77.33,0
3.223,2.22,0.696,0.0839,0.0389,10.5,285,0.106,1541.2,133.6,77.1,Sand,1,3.9909,1442.0,99.2,9.59,0.03158,0.371,891.61,1.58,80.1,0
3.513,2.252,0.499,0.0118,0.0726,7.0,731,0.113,1507.5,155.3,13.4,Permanent,0,4.2674,1433.6,73.8,67.52,0.06308,0.753,18.01,40.0,100.0,0
3.585,2.254,0.437,0.0458,0.0511,6.7,891,0.083,1510.8,175.8,58.4,Permanent,0,4.3514,1431.6,79.2,73.98,0.04464,0.58,340.74,3.92,100.0,0
3.424,2.127,0.289,0.0469,0.067,7.7,688,0.107,1539.3,156.4,51.7,Die,2,4.1483,1437.1,102.1,56.57,0.05738,0.596,214.01,6.46,100.0,0
3.426,2.627,0.29,0.0458,0.0641,5.1,532,0.096,1525.9,197.5,53.6,Permanent,0,4.3167,1433.1,92.8,30.39,0.05784,0.696,287.58,4.62,100.0,0
3.578,2.474,0.253,0.0431,0.0482,8.0,804,0.147,1506.1,197.3,30.4,Sand,1,4.4167,1430.0,76.1,106.36,0.04113,0.58,138.44,9.45,100.0,0
3.933,1.609,0.676,0.0469,0.0362,14.9,317,0.101,1463.4,74.2,85.9,Permanent,0,4.4851,1427.0,36.4,11.33,0.0269,0.308,737.57,1.88,73.55,0
3.475,2.54,0.467,0.0151,0.0402,3.1,586,0.111,1524.6,298.0,33.9,Sand,1,4.3269,1432.4,92.2,42.76,0.03781,0.587,172.58,7.11,100.0,0
3.273,2.656,0.738,0.0297,0.02,17.0,1211,0.183,1478.3,114.9,62.1,Permanent,0,4.1676,1437.1,41.2,300.77,0.01424,0.205,386.16,3.53,31.64,1
3.728,2.324,0.42,0.0164,0.0681,3.8,773,0.146,1557.9,180.4,24.1,Permanent,0,4.5077,1427.0,130.9,97.34,0.06308,0.744,57.88,23.8,99.19,0
3.344,2.857,0.326,0.0369,0.0208,14.4,544,0.079,1556.8,136.2,89.7,Permanent,0,4.3088,1433.5,123.3,26.25,0.01558,0.286,804.09,1.77,78.37,0
4.089,1.553,0.177,0.0298,0.0257,16.4,1528,0.165,1456.5,85.4,81.7,Die,2,4.6163,1423.1,33.4,431.63,0.01853,0.231,533.62,2.57,2.35,1
3.794,2.076,0.31,0.0415,0.0564,7.2,628,0.166,1536.0,256.8,27.3,Permanent,0,4.5,1427.2,108.9,73.25,0.04878,0.647,74.42,17.19,100.0,0
3.607,1.94,0.47,0.0217,0.0504,3.4,882,0.138,1550.5,175.6,54.4,Permanent,0,4.2609,1433.5,117.0,119.83,0.04704,0.655,295.85,4.65,94.27,0
3.613,2.264,0.437,0.0484,0.0703,4.1,569,0.173,1531.0,274.0,31.4,Permanent,0,4.3841,1430.7,100.3,62.54,0.06481,0.776,98.86,12.71,100.0,0
